tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T25740,Finance,09-01-2025 17:59,0.094987789,0.694196347,0.937012934,0.122518128,,1265.0,792.0
T36299,AI,08-01-2025 19:30,-0.799746032,0.8319565,0.119018045,0.312232306,356.0,824.0,806.0
T39504,AI,19-01-2025 19:35,-0.273922492,0.160925152,0.378347906,0.821416989,7818.0,4549.0,970.0
T11226,Finance,19-01-2025 23:12,0.679763457,0.910781423,0.121628765,0.019634216,11927.0,2904.0,734.0
,Finance,13-01-2025 10:03,-0.615128431,0.442031029,0.934290204,0.82889851,18980.0,1333.0,597.0
T4441,AI,,-0.920263559,0.097179759,0.272422558,0.247971538,12140.0,1416.0,282.0
T6427,Cloud,12-01-2025 22:18,-0.430095399,0.434581215,0.564895949,0.632474086,15017.0,1003.0,201.0
T24053,Sports,16-01-2025 02:11,-0.290365828,0.66329401,0.114589442,0.50171503,13046.0,4129.0,111.0
T37371,Finance,17-01-2025 15:28,0.656232948,0.888488141,,0.634156237,3723.0,1295.0,604.0
T21586,AI,20-01-2025 07:20,,0.315074917,,0.986294456,125.0,577.0,745.0
T12047,Finance,01-01-2025 16:27,0.215376413,0.059533775,0.016360861,0.980112001,7995.0,2754.0,392.0
T29088,AI,17-01-2025 19:27,-0.644683505,0.236682195,0.776413525,0.510481561,4317.0,4309.0,368.0
T17934,Finance,15-01-2025 22:45,,0.42489735,0.947569722,0.193755725,5600.0,3126.0,328.0
T1390,Sports,08-01-2025 17:35,-0.163286993,0.603363019,0.457094595,0.287624867,15371.0,3263.0,
T7238,AI,16-01-2025 06:18,0.30468775,0.311706966,0.615342828,0.563885852,11161.0,43.0,523.0
T25693,Finance,17-01-2025 15:47,-0.922028661,0.946107053,0.700991991,0.243064534,749.0,1799.0,891.0
T25610,Finance,02-01-2025 11:41,-0.139963657,0.483242968,0.652341201,0.708581072,14508.0,1173.0,738.0
T21327,Cloud,17-01-2025 20:18,,0.655409366,0.202976715,0.138058596,10135.0,3876.0,114.0
T39337,Cloud,13-01-2025 07:57,0.136007404,0.81593608,0.300994852,0.519643109,16221.0,3680.0,288.0
T8714,AI,15-01-2025 20:07,-0.612874865,0.627312063,0.407436726,0.937926905,,2013.0,302.0
T23878,Cloud,13-01-2025 06:03,0.964961415,0.205097774,0.539657629,0.816054142,4787.0,3109.0,501.0
T5652,Sports,,0.439312626,0.616457443,0.711805741,0.57675067,5104.0,1400.0,215.0
T5512,Finance,06-01-2025 01:04,,0.452311275,0.120542111,0.60527347,18310.0,4296.0,348.0
T3016,Finance,11-01-2025 12:08,-0.730760478,0.994774164,0.473064056,0.145651168,,1140.0,825.0
T19428,Cloud,23-01-2025 16:41,0.144450978,0.144399528,0.319056003,0.420959056,775.0,3175.0,405.0
T26925,Finance,01-01-2025 09:02,-0.208455366,0.774701383,0.968295108,0.717082149,13388.0,,551.0
T26540,Sports,13-01-2025 06:46,0.118085348,0.878785563,0.640260845,0.427044337,1191.0,,191.0
T21511,Sports,23-01-2025 03:34,-0.861758652,0.243221868,0.052237502,0.551612705,19834.0,420.0,254.0
T12390,AI,05-01-2025 08:26,0.642626197,0.490427185,0.335053933,0.700714135,,318.0,527.0
T31857,Sports,16-01-2025 13:25,0.534164574,0.974648514,0.053667124,0.217320282,6130.0,1294.0,
T12903,Finance,07-01-2025 19:01,-0.079153547,0.069548875,0.258853143,0.723683085,19087.0,4052.0,26.0
T30044,Finance,03-01-2025 13:36,-0.611067831,0.947758747,0.777889811,0.584228346,1009.0,2018.0,574.0
T481,AI,12-01-2025 06:40,0.1866519,0.193487154,0.840632603,0.59750536,6404.0,940.0,570.0
T3282,Finance,02-01-2025 20:35,0.434941236,0.696592477,0.679357154,0.02678864,6618.0,3177.0,757.0
T22891,AI,19-01-2025 12:20,0.340491289,0.196819012,0.580640938,0.950354208,4351.0,4589.0,543.0
T12624,Cloud,18-01-2025 05:19,-0.735974809,0.794445496,0.148499545,0.174881698,5514.0,976.0,894.0
T33784,AI,16-01-2025 04:50,-0.166554673,0.949675051,0.901006182,0.924154772,2710.0,4047.0,122.0
T25390,Finance,,0.226209586,0.935307073,0.883502313,0.956444611,705.0,658.0,613.0
T39349,Sports,13-01-2025 02:28,,0.924119365,0.928449733,0.517722981,19341.0,3086.0,665.0
,AI,06-01-2025 18:22,0.760623527,0.32038687,0.787461866,0.982244853,5099.0,763.0,177.0
T10775,Finance,10-01-2025 18:33,,0.996425686,0.186093346,0.185569487,356.0,818.0,379.0
T24046,Finance,,0.630890192,0.228855569,0.784422352,0.852082309,11072.0,848.0,380.0
T39080,Cloud,13-01-2025 20:32,0.402234539,0.654064341,0.246209603,0.420166324,13334.0,133.0,683.0
,Cloud,02-01-2025 21:04,-0.845425722,0.330380916,0.448368722,0.544889153,1071.0,4697.0,469.0
T35507,Sports,18-01-2025 00:29,0.048202506,0.672843246,0.352184345,0.747555325,2747.0,3732.0,615.0
T36924,AI,01-01-2025 00:03,0.386552843,0.872184011,0.435856214,0.678514877,6233.0,566.0,498.0
T14794,AI,19-01-2025 15:41,-0.286726356,0.59026377,0.005760734,0.091091547,9936.0,672.0,16.0
T18235,Sports,08-01-2025 20:24,0.897478897,0.477017828,0.957886269,0.389074729,7716.0,1913.0,230.0
T2387,AI,16-01-2025 11:44,-0.986505121,0.014383046,0.541927274,0.35177659,9494.0,4124.0,231.0
T25973,Finance,03-01-2025 19:35,-0.897016512,,0.185772298,0.524000496,9587.0,514.0,32.0
T8209,Finance,08-01-2025 18:05,-0.571633098,0.042001327,0.917660372,0.570555635,14601.0,4268.0,341.0
T21864,Cloud,01-01-2025 08:39,-0.802867716,0.572169339,0.283163854,0.271334662,12805.0,2459.0,957.0
T39405,Finance,23-01-2025 10:21,-0.568690371,0.882360168,0.318946843,0.454935662,3943.0,779.0,
T17141,Sports,13-01-2025 09:50,0.94049673,0.278820221,0.595681149,0.046179049,10879.0,1540.0,85.0
T36832,Finance,09-01-2025 04:40,0.933160839,0.992432068,0.446170593,,921.0,341.0,676.0
T9182,,15-01-2025 21:45,0.047261137,0.969146935,0.46654323,0.9593289,4648.0,3299.0,619.0
T15280,Finance,08-01-2025 23:58,0.390354336,0.445321704,0.36764994,0.715362266,14622.0,1996.0,140.0
T30161,Sports,07-01-2025 02:37,,0.638787441,0.640854408,0.155564971,7665.0,1189.0,517.0
T33794,Cloud,,0.739986175,0.417831093,0.669961177,0.053840868,19893.0,962.0,495.0
T35005,Sports,,-0.06173145,0.905589632,,0.294334146,9992.0,,936.0
,Cloud,03-01-2025 08:56,0.630701858,0.947600642,0.149562909,0.120863042,10448.0,2854.0,703.0
T34423,AI,04-01-2025 15:45,0.536949286,0.162572608,0.293739622,0.976693938,,4316.0,111.0
,AI,21-01-2025 11:58,0.139909366,0.05088382,0.604472597,0.247554212,12574.0,3008.0,781.0
T18740,Sports,14-01-2025 15:16,0.615704954,0.964660281,0.120117786,0.257953966,2286.0,,306.0
,Finance,05-01-2025 18:33,0.178833691,0.590976846,0.61318259,0.099505611,17786.0,1274.0,256.0
T37206,Sports,08-01-2025 13:52,0.177872092,,0.59020936,0.326505962,12686.0,,852.0
T19125,Finance,18-01-2025 02:31,0.14256633,0.829038862,0.80321169,0.983667872,4306.0,2290.0,347.0
T9789,Sports,23-01-2025 19:25,0.408188048,0.417749898,0.533337278,,18153.0,1321.0,490.0
T5936,AI,20-01-2025 08:07,-0.505908111,0.951554022,0.816458019,0.157480054,13340.0,4781.0,778.0
T10694,Sports,20-01-2025 11:06,-0.62642231,0.710574931,0.594930066,0.745032379,72.0,1667.0,65.0
T16300,AI,23-01-2025 14:15,0.527134551,0.605501438,0.814132203,0.513915882,16767.0,3279.0,553.0
T35082,Cloud,20-01-2025 23:35,0.535082485,0.911569877,0.240061253,0.220129646,14555.0,168.0,174.0
T22161,Finance,21-01-2025 13:35,-0.491144821,0.046292786,0.995455482,0.82854298,17239.0,599.0,737.0
T30192,,18-01-2025 23:51,0.226588032,,0.432671491,0.391604809,,1613.0,715.0
T39792,AI,21-01-2025 03:41,-0.264184025,,0.331513021,0.283810748,3895.0,3023.0,371.0
T29071,AI,04-01-2025 20:09,-0.425383709,0.922926596,0.398509832,0.205054611,5163.0,1353.0,410.0
T25085,AI,18-01-2025 21:46,0.133806958,0.66064848,0.304636402,0.731645439,,4751.0,294.0
T16868,Cloud,15-01-2025 09:23,0.154740393,0.616930033,0.955569478,0.043591613,15550.0,3431.0,653.0
T12107,AI,14-01-2025 02:09,0.274051083,0.717970729,0.425260649,0.08095127,9269.0,4677.0,306.0
T30411,AI,23-01-2025 11:32,-0.261629783,0.3767614,0.825985369,0.214205216,19737.0,4857.0,135.0
T32190,Sports,02-01-2025 04:12,-0.969888905,0.810187434,0.339905881,0.519191396,10044.0,1874.0,266.0
T18867,AI,10-01-2025 17:04,-0.507211614,0.153335877,0.15439433,0.398374569,3412.0,2034.0,501.0
T16421,Sports,11-01-2025 19:47,0.046282811,0.563083765,0.055759068,0.980609513,8022.0,3349.0,534.0
T16629,AI,20-01-2025 23:50,0.773220493,0.472616707,0.42320241,0.59713394,12435.0,2351.0,41.0
T30220,Finance,16-01-2025 00:52,0.48394632,0.250491962,0.257734801,0.821867745,2378.0,4568.0,897.0
T15666,AI,08-01-2025 20:12,0.632208268,0.546939746,,0.457373946,,3925.0,129.0
T17762,AI,10-01-2025 22:56,-0.159914837,0.094842294,0.36211131,0.358026327,2198.0,2919.0,163.0
T12980,AI,12-01-2025 21:29,-0.757587509,0.535502801,0.938887205,0.796627108,5586.0,331.0,491.0
T1910,Cloud,21-01-2025 05:40,0.811683803,0.627885794,0.382183958,0.806631233,,3290.0,516.0
T36504,Sports,17-01-2025 19:44,0.046148557,0.636607517,0.013195831,0.527211612,12330.0,1147.0,328.0
T18643,Sports,05-01-2025 13:19,0.367603776,0.963903376,0.458731249,0.923735605,4512.0,970.0,30.0
T32283,AI,13-01-2025 20:24,0.77794839,0.048959745,0.691817786,0.335659185,3663.0,2492.0,380.0
T254,AI,10-01-2025 09:58,-0.425079359,0.20269136,0.344890453,0.51543166,8994.0,1880.0,14.0
T22452,Finance,05-01-2025 22:48,-0.582385804,0.325178183,0.473942778,0.522399939,5434.0,1008.0,898.0
T28425,Cloud,04-01-2025 09:58,0.153621391,0.987673314,0.748670379,0.80978148,13210.0,81.0,363.0
T13709,,06-01-2025 17:01,-0.873805082,0.967443557,0.948957122,0.367592157,9823.0,528.0,834.0
,Finance,13-01-2025 01:20,0.52165884,0.410947245,0.942634397,0.75037241,14780.0,4786.0,179.0
T16885,Sports,20-01-2025 10:14,0.632944599,0.218641639,,0.948900833,7548.0,3602.0,281.0
T27332,Cloud,08-01-2025 22:53,0.887313865,0.958768313,0.575677198,0.086836447,10395.0,3170.0,902.0
T33842,,01-01-2025 13:11,-0.452561188,0.562410834,0.690798134,0.421830985,,1977.0,414.0
T29653,Finance,13-01-2025 09:18,-0.436399693,0.682281664,0.313601466,0.01899728,6380.0,1179.0,310.0
,Sports,,-0.330087444,0.202830609,0.649532485,0.894178578,10174.0,3124.0,96.0
T20425,Sports,07-01-2025 09:43,-0.507729563,0.282534389,0.414585936,0.796232203,12491.0,2436.0,250.0
T33634,Finance,04-01-2025 15:53,-0.178233022,0.512040205,0.256408763,0.404569467,6238.0,2253.0,618.0
T29482,Cloud,,0.921666918,,0.092087954,0.13968976,16495.0,4487.0,395.0
T13847,Finance,12-01-2025 08:34,-0.353487235,0.765165693,0.99550989,0.022492673,2585.0,4054.0,428.0
T12540,Finance,13-01-2025 11:21,-0.308238426,0.506357673,0.927524911,0.932817671,5159.0,4735.0,409.0
T9913,Sports,10-01-2025 06:27,-0.1463569,0.340265,0.696982854,0.522870817,15516.0,65.0,259.0
T23911,Sports,07-01-2025 13:48,-0.107797877,0.354451806,0.381026505,0.736953371,13017.0,,902.0
T5356,Sports,23-01-2025 13:07,-0.453852378,0.020893947,0.709332516,0.332390509,257.0,1275.0,109.0
T20240,Finance,14-01-2025 18:55,-0.355446705,0.128140308,0.58587164,0.705255588,12764.0,82.0,826.0
T33329,Finance,06-01-2025 06:47,0.29164789,0.588248408,0.945837677,0.563543085,6448.0,2855.0,712.0
,,20-01-2025 01:14,0.153763551,0.728357835,0.621004964,0.988499075,3445.0,4848.0,750.0
T9855,AI,22-01-2025 15:20,0.787046571,0.626052542,0.665715916,0.54418521,7744.0,1294.0,180.0
T17778,Sports,08-01-2025 18:41,-0.815668917,0.248152278,0.423085039,0.330607865,,370.0,840.0
T12460,Finance,19-01-2025 15:44,0.710157632,0.241014402,0.215165239,0.379654293,13072.0,3714.0,907.0
T39789,Cloud,19-01-2025 23:07,-0.27580801,0.242931002,0.177547571,0.719390191,3932.0,3542.0,544.0
T9346,AI,07-01-2025 08:20,-0.036008742,0.970163609,0.885192984,0.235795829,5532.0,3058.0,816.0
T39764,AI,11-01-2025 00:13,0.24867155,0.444140579,0.643392509,0.697570837,3086.0,2697.0,193.0
T12926,Sports,09-01-2025 23:14,0.340314355,0.542399415,0.465572547,,8658.0,990.0,155.0
T35807,AI,06-01-2025 18:58,0.175502734,0.666914155,0.265280049,0.011064608,16991.0,4350.0,816.0
T20886,Sports,08-01-2025 05:29,-0.324673421,0.223244212,0.321644975,0.872731388,2625.0,,552.0
T23565,Finance,12-01-2025 05:07,-0.45405415,0.70469043,0.745491978,0.573222428,1226.0,3694.0,237.0
T30315,AI,12-01-2025 08:37,0.398793456,0.182726684,0.076723591,0.064871479,6966.0,4379.0,607.0
T21124,Finance,07-01-2025 19:41,0.18340342,0.894921047,0.653498512,0.917612171,10516.0,3641.0,323.0
T29914,Sports,03-01-2025 09:27,0.579816126,0.875147893,0.51275931,0.953819945,13100.0,2785.0,799.0
T16460,Cloud,15-01-2025 05:12,-0.590202741,0.136396042,,0.585826456,18528.0,2010.0,457.0
T2824,Cloud,13-01-2025 07:14,0.709210109,0.425158579,,0.641590465,9959.0,1754.0,331.0
T32920,AI,08-01-2025 07:02,-0.357259968,0.519480401,0.171140432,0.751500862,17064.0,522.0,883.0
T37917,Sports,07-01-2025 10:09,0.154843607,0.443426124,0.044645388,0.779444307,8028.0,2210.0,232.0
T14462,Finance,02-01-2025 22:43,0.789957353,0.626980567,0.678734308,0.937819535,17080.0,3351.0,541.0
T28488,,21-01-2025 03:55,0.534347972,0.129616672,0.382738108,0.31287207,5678.0,4110.0,844.0
T20571,Finance,01-01-2025 09:17,0.504822793,0.928648223,0.629480941,0.407601611,17141.0,3384.0,687.0
T14576,AI,21-01-2025 11:42,0.800054133,0.484336895,0.486511718,0.473881797,19693.0,4537.0,661.0
T826,AI,14-01-2025 04:58,0.489041472,0.306668766,0.817546908,0.447184578,2877.0,1775.0,672.0
T16843,AI,15-01-2025 06:27,0.918648376,0.103919324,0.173958509,0.840553664,19330.0,1724.0,239.0
T3505,Finance,02-01-2025 18:04,0.43552833,0.171645809,0.476603515,0.492229641,2561.0,3714.0,742.0
T17504,Finance,03-01-2025 13:35,0.711271931,0.290146636,0.538047269,0.88415554,12499.0,3070.0,296.0
T31169,,05-01-2025 01:43,-0.266198085,0.888266687,0.577713307,0.034921843,13949.0,2750.0,563.0
T26189,AI,09-01-2025 06:38,-0.644382094,0.759570599,0.11794332,0.309471403,4653.0,4499.0,238.0
T34134,AI,05-01-2025 16:43,-0.749467689,0.211767179,0.725820487,0.177004514,11932.0,3018.0,812.0
T33034,Finance,22-01-2025 23:22,0.682539671,0.215927771,0.69625007,0.899727224,19236.0,2761.0,980.0
T15616,AI,01-01-2025 19:20,0.037357385,0.948388132,0.731635173,,16332.0,937.0,
T14305,Finance,08-01-2025 20:49,0.362475311,0.879888553,0.966676733,,,4895.0,488.0
T18768,AI,10-01-2025 16:26,0.475735845,0.017196493,0.81320205,0.607657198,15247.0,472.0,151.0
T17661,Cloud,09-01-2025 07:19,0.904723056,0.111288689,0.494192135,0.927662017,18424.0,864.0,265.0
T13172,Sports,19-01-2025 11:47,-0.702400939,0.212116781,,0.595972625,11920.0,454.0,682.0
T29479,Sports,06-01-2025 04:23,,0.658880377,0.902692474,,9031.0,4316.0,432.0
T2579,AI,14-01-2025 11:53,-0.770249888,0.170074211,,0.92437666,16830.0,3522.0,961.0
T3198,Sports,12-01-2025 15:37,-0.734656204,0.443189092,0.014101586,0.067762797,12765.0,2294.0,272.0
T20803,AI,20-01-2025 02:02,0.489226828,0.440033945,0.373100031,0.669010936,814.0,4322.0,155.0
T26067,Finance,22-01-2025 19:23,-0.654697352,0.213061544,0.540688143,0.683531467,8794.0,3647.0,792.0
T29757,AI,23-01-2025 17:01,0.29284104,0.412858896,0.387197879,0.028872836,11615.0,4775.0,654.0
T24226,Cloud,01-01-2025 22:28,0.590841429,0.314806731,0.209232488,,17996.0,1157.0,651.0
T25082,Finance,08-01-2025 00:01,0.197895167,,0.55097145,0.452693744,5850.0,529.0,255.0
T29135,Finance,16-01-2025 16:00,0.087062004,0.352691374,0.460147521,0.175859833,,,444.0
T6001,Cloud,18-01-2025 08:11,0.785510369,0.349620403,0.837688896,0.748581792,12474.0,3153.0,837.0
T35259,Finance,03-01-2025 07:31,0.254223005,0.844331809,0.08475625,0.240489685,11415.0,3757.0,547.0
,Finance,19-01-2025 05:06,0.335889664,0.092077511,0.108884193,0.167021764,11831.0,1048.0,117.0
T26618,AI,10-01-2025 00:12,-0.144814804,0.002048276,,0.185558657,19313.0,3073.0,262.0
T35573,AI,15-01-2025 10:11,-0.600153477,0.129058008,,0.359029694,2658.0,129.0,365.0
T23755,Cloud,21-01-2025 05:43,0.813422102,,0.834186892,0.709168885,13765.0,,770.0
T31225,Sports,22-01-2025 18:27,0.291031724,0.172891997,0.752905545,0.692363991,18070.0,1836.0,135.0
T9035,Finance,08-01-2025 00:34,0.34418883,0.458357955,0.424175387,,8463.0,4001.0,585.0
T21978,Sports,15-01-2025 20:53,-0.013297503,0.065745414,0.867075047,0.681083861,16399.0,3269.0,870.0
T1202,Sports,18-01-2025 02:49,-0.696832325,0.182907732,0.932050998,0.468037573,413.0,3836.0,415.0
T33742,AI,17-01-2025 07:10,-0.308322407,0.873271308,0.602452395,0.928044869,2172.0,1972.0,7.0
T33977,Sports,02-01-2025 09:08,0.238670261,0.324083562,0.627419165,0.905008894,4679.0,2169.0,327.0
T9634,Sports,08-01-2025 07:32,-0.165140906,0.817078401,0.824898011,0.537793891,,702.0,689.0
T38812,Cloud,,-0.90505354,,0.587218465,0.626290682,19851.0,261.0,382.0
T36225,Cloud,14-01-2025 16:13,-0.487604297,0.441158174,0.082404506,0.634623304,10923.0,4092.0,382.0
T21022,Finance,04-01-2025 05:37,0.236107547,0.88655468,0.165719014,0.924916434,6263.0,1324.0,
T26504,Finance,03-01-2025 12:23,-0.695497704,0.397893819,0.422651891,0.625411131,14730.0,2344.0,246.0
T25908,Sports,15-01-2025 15:32,0.292924977,0.485996894,0.172263769,0.041710682,19939.0,3981.0,227.0
T13598,AI,13-01-2025 03:49,-0.061288148,0.875719939,0.497164813,0.707472765,8565.0,1754.0,211.0
T37831,Cloud,08-01-2025 00:14,0.346539318,0.726186718,0.133394489,0.833970233,5956.0,550.0,314.0
T30203,AI,15-01-2025 13:40,-0.341508087,0.18594357,0.391636494,0.63636309,758.0,4537.0,302.0
T23027,AI,10-01-2025 21:08,-0.080076543,0.072868343,0.694228392,,,1425.0,628.0
T32376,Cloud,19-01-2025 11:05,,0.458968468,0.781884499,0.462686151,5472.0,,910.0
T4368,Sports,18-01-2025 21:58,-0.54477591,0.979911729,0.524373283,0.309167156,4397.0,1913.0,827.0
T29591,Finance,01-01-2025 19:22,0.212513462,0.770157771,0.560834075,0.709361989,12698.0,1057.0,723.0
T17323,AI,17-01-2025 19:04,0.527492998,0.240453315,0.701384406,0.490009304,18282.0,1990.0,979.0
T10928,Cloud,15-01-2025 20:58,-0.989230387,0.189320959,0.710028371,0.629619607,9150.0,887.0,991.0
T37044,Finance,12-01-2025 05:19,0.785011117,0.999140724,0.89422526,0.688571446,,2865.0,318.0
,Finance,18-01-2025 14:49,0.382344772,0.590981437,0.372766072,0.160509013,1974.0,579.0,343.0
T15256,Finance,13-01-2025 10:48,0.379110082,0.382106086,,0.809177119,4619.0,339.0,708.0
T14282,Sports,20-01-2025 15:34,0.160285849,0.6671901,0.661353946,0.336659225,11022.0,3108.0,324.0
T18137,AI,17-01-2025 22:44,-0.206385159,0.076567539,0.491720707,0.656141266,5261.0,1701.0,974.0
T23975,Finance,06-01-2025 19:27,-0.841820406,0.781274879,0.09902564,,5552.0,4617.0,414.0
T8098,Sports,03-01-2025 08:05,-0.426926675,0.82976938,0.969264629,,12117.0,793.0,559.0
T344,Cloud,17-01-2025 12:27,0.238698361,0.996484857,0.562283145,0.496014571,,3459.0,475.0
T34586,AI,07-01-2025 22:16,-0.91799456,0.919767842,0.404061175,0.727955547,12927.0,531.0,109.0
T32066,Finance,17-01-2025 02:46,0.320640537,0.282102212,0.560490385,0.757096539,2590.0,715.0,595.0
T2830,AI,07-01-2025 22:11,0.447692562,0.587388485,0.015824297,0.694875921,17803.0,3520.0,724.0
T18122,Sports,04-01-2025 15:37,-0.284831127,0.637681981,0.139681941,0.619235951,9824.0,4692.0,800.0
T17310,AI,23-01-2025 01:00,-0.362977613,0.204334961,0.130959566,0.808442708,2615.0,523.0,254.0
T14232,Sports,02-01-2025 03:15,0.134525155,0.925774002,0.847234373,0.157351425,5639.0,2085.0,737.0
T22508,Sports,11-01-2025 03:42,0.229540159,0.189725515,0.202750251,0.354894939,18564.0,2105.0,61.0
,Sports,19-01-2025 12:05,-0.539186596,0.302220155,0.142795795,0.364994742,9368.0,3731.0,726.0
T276,Sports,14-01-2025 16:30,-0.320392253,0.403063874,0.462759897,0.24226197,14198.0,2603.0,630.0
T4523,Cloud,13-01-2025 04:24,-0.832129792,0.365369483,0.900049809,,,1062.0,587.0
,Sports,08-01-2025 16:24,0.021460933,0.692109962,0.973445302,0.158686475,6848.0,2402.0,753.0
T37513,AI,08-01-2025 11:02,-0.345807157,0.080315162,0.748099754,0.27651101,16961.0,1001.0,715.0
T19546,AI,13-01-2025 07:59,0.325561818,0.735493026,0.389936222,0.122773672,14808.0,170.0,763.0
T24186,Sports,12-01-2025 22:36,-0.167719729,0.619553004,0.249131209,0.452929112,12274.0,3573.0,272.0
T18021,Finance,22-01-2025 04:24,-0.199892075,0.40083902,0.82910736,0.971732109,7626.0,883.0,839.0
T8822,AI,05-01-2025 13:54,-0.868549593,0.111588878,0.3982287,0.822581129,9662.0,3941.0,488.0
T35551,Cloud,13-01-2025 23:57,0.4919987,0.61067998,0.617157384,0.198406952,15752.0,3854.0,160.0
T9976,Cloud,10-01-2025 06:29,0.395292087,0.439144825,0.271741842,0.920653813,5882.0,9.0,40.0
T13287,AI,22-01-2025 12:00,0.009197025,0.465386032,0.779928396,0.631448499,17528.0,742.0,12.0
T18252,Finance,17-01-2025 16:14,0.687180633,0.198474449,0.13738222,0.913862416,14048.0,3639.0,26.0
T15052,Sports,15-01-2025 03:25,-0.436729459,0.416849763,0.622074658,0.193715842,1664.0,824.0,215.0
T30433,AI,21-01-2025 21:50,-0.672998188,0.924841946,0.331715582,0.34514656,19863.0,3924.0,755.0
T26979,Finance,04-01-2025 06:19,0.998902087,0.842985962,0.826816398,0.714170681,16805.0,3859.0,590.0
T8386,,,0.029494244,0.911851817,0.185736249,0.483041389,19219.0,4585.0,100.0
T18115,Sports,21-01-2025 21:39,0.169287062,0.013042232,0.230275561,0.027193278,5719.0,,231.0
,Finance,22-01-2025 09:54,-0.795983259,0.958445925,0.461447646,,11959.0,53.0,488.0
T29094,Finance,18-01-2025 08:05,0.732522423,0.902874793,0.558956605,0.05859545,12958.0,4281.0,76.0
T18141,Sports,13-01-2025 13:58,-0.223398222,0.516250533,0.073992566,0.140410205,18281.0,464.0,838.0
T19961,Finance,22-01-2025 18:43,0.380115858,0.440327951,0.232077245,0.903084395,9438.0,4057.0,
T4893,,06-01-2025 18:27,0.678689479,0.564702876,0.729844163,0.533010598,16997.0,1258.0,113.0
T24618,Cloud,16-01-2025 02:24,-0.078450785,0.159387493,0.180498667,0.103263442,16508.0,732.0,965.0
T8039,Cloud,19-01-2025 09:02,-0.568100558,0.683565568,0.50018679,0.812468995,7833.0,4218.0,431.0
T18567,AI,10-01-2025 03:38,0.978625067,,0.184575016,0.569125003,14464.0,4302.0,206.0
T34750,Cloud,18-01-2025 21:18,-0.242442925,0.829177093,0.119178722,0.076541857,6535.0,4984.0,626.0
T5310,,05-01-2025 09:29,-0.030706834,0.015509615,0.933707558,0.253794644,9929.0,2963.0,151.0
T29826,Cloud,23-01-2025 07:00,0.219533099,0.158250416,0.310194055,0.745489598,18982.0,,1000.0
T32568,Cloud,05-01-2025 05:56,-0.785383008,0.501814285,0.456194104,0.60058029,12790.0,2959.0,
T38000,AI,10-01-2025 19:17,,0.20796382,0.184574172,0.208625497,1859.0,1771.0,824.0
T32771,Cloud,22-01-2025 22:27,-0.593503476,0.933592739,0.712570738,0.571547573,4467.0,898.0,443.0
T23480,Cloud,19-01-2025 18:01,-0.196078951,0.605118945,0.405271912,0.767347862,1099.0,4093.0,
T15342,Sports,10-01-2025 05:04,,0.920103686,0.059720226,0.573406962,3167.0,3549.0,117.0
T38723,Finance,10-01-2025 00:32,-0.111517376,0.900371426,0.102901357,0.646973694,2349.0,276.0,214.0
T3766,Finance,11-01-2025 17:13,-0.671135144,0.580715837,0.777453461,0.201880098,18052.0,337.0,424.0
T17203,AI,20-01-2025 19:56,-0.048407991,0.041252749,0.702222267,0.635025762,17366.0,2600.0,930.0
T26381,Cloud,05-01-2025 18:58,0.144853824,0.604833709,0.928390516,0.749019326,9826.0,1669.0,823.0
T37511,AI,20-01-2025 05:16,0.803489946,0.508303546,0.165488352,0.019178161,18878.0,392.0,440.0
T16406,AI,01-01-2025 01:38,-0.121319065,0.00704919,0.449000256,0.433388783,10796.0,307.0,226.0
T21435,Finance,07-01-2025 10:40,-0.944260904,0.168728996,0.536140254,0.369483786,3308.0,3744.0,817.0
T30838,Cloud,06-01-2025 04:19,0.310138195,0.539751326,0.246426641,0.426391729,17004.0,,954.0
T4591,Finance,14-01-2025 17:27,0.017344611,0.716238007,0.738213134,0.734145139,17172.0,2750.0,846.0
T20047,Cloud,18-01-2025 23:10,0.232415361,0.910648572,0.095417449,0.484919633,,1722.0,202.0
T38100,Finance,23-01-2025 20:31,-0.277599683,0.962051581,0.921456726,0.042463082,12372.0,2087.0,337.0
T30484,Sports,17-01-2025 05:07,-0.131558642,0.645565187,0.987940872,0.64129538,9230.0,1120.0,496.0
T815,Cloud,10-01-2025 19:56,0.837779501,0.683927619,,0.286080534,6486.0,3749.0,875.0
,AI,19-01-2025 02:19,-0.172671738,0.108930706,0.609616511,0.785518921,197.0,4748.0,450.0
T17024,AI,22-01-2025 12:00,-0.949861362,0.173315345,0.475428841,0.134276917,18275.0,2220.0,972.0
T27922,Finance,02-01-2025 11:07,-0.373916108,0.021289116,0.640325417,0.906019236,18527.0,2921.0,497.0
T31466,Sports,03-01-2025 04:21,0.943843754,0.585346926,0.410513467,0.824114666,,323.0,23.0
T5437,AI,03-01-2025 00:07,-0.231534989,0.439398439,0.268819351,0.805204601,3066.0,2062.0,745.0
,Cloud,08-01-2025 17:51,0.996005312,0.296931809,0.300984866,0.597080148,17738.0,1003.0,961.0
T30134,Cloud,11-01-2025 21:47,-0.475028119,0.589823349,,0.047212455,500.0,,861.0
T5330,Sports,11-01-2025 12:10,0.14681758,0.442975896,0.427407654,0.999134545,1143.0,4420.0,410.0
T13882,Finance,06-01-2025 00:09,-0.609695268,0.897896574,0.254806828,0.864635995,6094.0,360.0,579.0
