tweet_id,user_id,tweet_text,timestamp,timestamp.1,likes,retweets,replies,impressions,engagement
T17827,8168.0,Spark > Hadoop ???,web,,15747.0,4304.0,777.0,820.0,588.0
T8341,,Streaming $$$ working,web,08-01-2025 10:39,18730.0,3451.0,250.0,1664.0,1912.0
T19047,1903.0,Null?? value??,web,06-01-2025 21:56,13288.0,,802.0,2666.0,1792.0
T24280,2228.0,Spark > Hadoop ???,ios,16-01-2025 04:48,15095.0,1696.0,747.0,1562.0,986.0
T27645,1789.0,Love this!!! 😊,api,07-01-2025 20:06,18221.0,3765.0,617.0,174.0,1854.0
T20682,,,api,03-01-2025 08:50,12614.0,1397.0,361.0,1470.0,847.0
T6668,7944.0,Streaming $$$ working,web,14-01-2025 10:52,291.0,3880.0,575.0,1801.0,1838.0
T27494,8524.0,Testing!!!@@@###,web,11-01-2025 20:45,19765.0,,42.0,702.0,109.0
T3070,6625.0,Worst service ever :(,android,20-01-2025 13:50,16937.0,1936.0,769.0,1412.0,47.0
T5983,9275.0,Spark > Hadoop ???,api,08-01-2025 08:14,8528.0,,812.0,637.0,474.0
T24453,3766.0,Great product!!! #AI,api,14-01-2025 22:44,,4453.0,855.0,954.0,902.0
T25989,2483.0,Error###Detected,ios,23-01-2025 06:37,9586.0,1221.0,,1204.0,437.0
T17340,9194.0,Great product!!! #AI,web,07-01-2025 18:12,15263.0,1124.0,526.0,2279.0,231.0
T30514,9509.0,Testing!!!@@@###,web,14-01-2025 09:38,4306.0,1211.0,112.0,2529.0,1116.0
T6468,4110.0,Great product!!! #AI,ios,21-01-2025 06:17,11558.0,1651.0,415.0,2852.0,1092.0
T33229,,Worst service ever :(,api,03-01-2025 06:24,4651.0,,316.0,191.0,1861.0
T10456,6422.0,Streaming $$$ working,api,07-01-2025 21:52,13113.0,52.0,432.0,2819.0,857.0
T26959,7468.0,Null?? value??,web,23-01-2025 06:26,15216.0,722.0,815.0,2124.0,1626.0
T11160,7610.0,Good & Bad mixed!!!,android,02-01-2025 12:25,6538.0,2051.0,777.0,309.0,77.0
T36182,6272.0,Data pipeline broke @ midnight!!!,android,11-01-2025 12:42,4638.0,2773.0,884.0,574.0,117.0
T36268,6567.0,Spark > Hadoop ???,web,13-01-2025 11:08,11537.0,4769.0,609.0,260.0,1096.0
T18872,1406.0,Testing!!!@@@###,api,12-01-2025 10:03,8702.0,4525.0,444.0,2317.0,1219.0
T21251,3005.0,Good & Bad mixed!!!,api,06-01-2025 01:49,2693.0,4809.0,820.0,2887.0,1487.0
T23319,3768.0,Love this!!! 😊,android,01-01-2025 23:55,17015.0,1540.0,262.0,1133.0,764.0
T27604,8235.0,Streaming $$$ working,android,21-01-2025 19:38,11077.0,4986.0,247.0,1653.0,1829.0
T6168,9177.0,Streaming $$$ working,web,02-01-2025 12:28,7740.0,1757.0,178.0,1254.0,1.0
T39725,6446.0,Error###Detected,web,10-01-2025 03:59,19036.0,1262.0,857.0,1972.0,633.0
T23223,2758.0,Data pipeline broke @ midnight!!!,android,08-01-2025 08:07,3599.0,1117.0,869.0,1104.0,843.0
T444,1432.0,Worst service ever :(,ios,01-01-2025 18:37,2094.0,3494.0,533.0,1646.0,1123.0
T20447,8204.0,Great product!!! #AI,,18-01-2025 08:37,7941.0,1277.0,32.0,1045.0,1351.0
T14989,3895.0,Love this!!! 😊,web,04-01-2025 00:07,5489.0,4488.0,736.0,1212.0,887.0
T32849,6003.0,Spark > Hadoop ???,api,07-01-2025 00:54,1601.0,2289.0,835.0,2516.0,539.0
T29610,7879.0,Testing!!!@@@###,ios,11-01-2025 18:56,17772.0,4356.0,375.0,1985.0,361.0
T22298,5615.0,Testing!!!@@@###,web,04-01-2025 17:34,13398.0,1264.0,121.0,1183.0,1641.0
T15099,9424.0,Null?? value??,web,02-01-2025 02:17,19295.0,243.0,35.0,2750.0,648.0
T21510,7308.0,Good & Bad mixed!!!,api,12-01-2025 20:32,15676.0,581.0,743.0,1029.0,1435.0
T19405,9788.0,Spark > Hadoop ???,api,20-01-2025 02:38,13592.0,2629.0,883.0,2429.0,1102.0
T36100,3221.0,Spark > Hadoop ???,api,20-01-2025 16:16,1223.0,2522.0,995.0,2819.0,
T10165,7482.0,Worst service ever :(,web,01-01-2025 20:21,4391.0,3274.0,16.0,,1351.0
,4174.0,Testing!!!@@@###,api,13-01-2025 04:26,3233.0,4802.0,999.0,166.0,1803.0
T439,9232.0,Great product!!! #AI,api,11-01-2025 19:31,9613.0,66.0,,291.0,803.0
T33516,8971.0,Love this!!! 😊,web,13-01-2025 16:08,2673.0,2354.0,763.0,925.0,1994.0
T25577,7877.0,Love this!!! 😊,web,22-01-2025 05:51,434.0,2121.0,869.0,710.0,1413.0
T20827,3481.0,Null?? value??,api,13-01-2025 21:20,9971.0,1194.0,333.0,1034.0,1862.0
,5772.0,Love this!!! 😊,api,03-01-2025 11:44,5369.0,4700.0,85.0,2449.0,321.0
T3083,8683.0,Worst service ever :(,web,11-01-2025 03:15,14539.0,4968.0,547.0,1645.0,1569.0
T9310,9973.0,Spark > Hadoop ???,android,07-01-2025 22:09,468.0,1785.0,842.0,30.0,687.0
T29387,2115.0,Good & Bad mixed!!!,web,23-01-2025 23:04,8267.0,1668.0,251.0,1129.0,1522.0
T33121,3619.0,Data pipeline broke @ midnight!!!,api,16-01-2025 00:17,10488.0,3225.0,252.0,2514.0,992.0
T35786,4010.0,Error###Detected,api,21-01-2025 14:38,16757.0,4984.0,238.0,1938.0,856.0
T19620,5767.0,Error###Detected,android,18-01-2025 05:50,17020.0,859.0,388.0,2149.0,1877.0
T30516,5698.0,Good & Bad mixed!!!,android,22-01-2025 09:16,9540.0,4738.0,189.0,401.0,1453.0
T29007,8764.0,Great product!!! #AI,api,19-01-2025 08:08,216.0,3515.0,936.0,871.0,304.0
T16616,,,web,11-01-2025 05:29,1978.0,628.0,784.0,2994.0,515.0
T21360,4209.0,Null?? value??,android,01-01-2025 08:53,10034.0,909.0,587.0,921.0,1220.0
,2497.0,Worst service ever :(,web,17-01-2025 08:25,12370.0,116.0,251.0,2403.0,299.0
T13674,7978.0,Great product!!! #AI,api,02-01-2025 20:06,18419.0,3196.0,432.0,1878.0,1961.0
T26828,4073.0,Streaming $$$ working,web,19-01-2025 02:06,10884.0,1517.0,151.0,2206.0,105.0
T17075,5629.0,Spark > Hadoop ???,ios,12-01-2025 15:33,5676.0,121.0,,175.0,278.0
T6036,2317.0,Spark > Hadoop ???,api,09-01-2025 06:52,198.0,4575.0,160.0,2707.0,590.0
T3061,9202.0,Testing!!!@@@###,ios,,15815.0,2575.0,784.0,,1577.0
T5488,8216.0,Testing!!!@@@###,web,04-01-2025 00:49,1699.0,2366.0,855.0,1358.0,1987.0
T21217,1213.0,Love this!!! 😊,web,18-01-2025 16:20,8357.0,583.0,895.0,,1877.0
T9409,,Testing!!!@@@###,web,06-01-2025 19:13,,4492.0,690.0,2038.0,932.0
T10751,8527.0,Great product!!! #AI,android,11-01-2025 15:52,17848.0,3794.0,770.0,861.0,635.0
T32317,5996.0,,api,04-01-2025 02:45,11386.0,489.0,390.0,2113.0,1527.0
T1967,6496.0,Streaming $$$ working,api,19-01-2025 11:54,4720.0,1499.0,111.0,276.0,106.0
T9169,3887.0,Good & Bad mixed!!!,web,22-01-2025 13:26,18798.0,3559.0,982.0,1597.0,1665.0
T8813,8413.0,Worst service ever :(,api,13-01-2025 07:49,16593.0,,563.0,1346.0,975.0
T27609,7143.0,Testing!!!@@@###,web,15-01-2025 05:52,16054.0,3605.0,161.0,582.0,163.0
T29695,2880.0,Streaming $$$ working,ios,01-01-2025 04:26,1979.0,1179.0,319.0,318.0,325.0
T38796,8177.0,Spark > Hadoop ???,android,,19409.0,2690.0,350.0,2104.0,624.0
T22615,7418.0,Testing!!!@@@###,android,02-01-2025 23:46,15492.0,3957.0,507.0,523.0,233.0
,9359.0,Love this!!! 😊,ios,16-01-2025 13:03,16441.0,1326.0,132.0,,432.0
T39769,7805.0,Spark > Hadoop ???,api,01-01-2025 22:44,4309.0,4249.0,136.0,1533.0,521.0
T37628,6056.0,Null?? value??,api,18-01-2025 17:56,4260.0,4067.0,,2553.0,1984.0
T37122,2961.0,Worst service ever :(,ios,02-01-2025 13:59,,105.0,400.0,469.0,112.0
,9976.0,Null?? value??,web,13-01-2025 06:15,1032.0,3324.0,237.0,1157.0,976.0
T32351,5689.0,Streaming $$$ working,web,20-01-2025 01:03,10979.0,2882.0,716.0,1787.0,626.0
T13773,,Worst service ever :(,ios,,3013.0,2552.0,798.0,438.0,
T30662,3856.0,Good & Bad mixed!!!,web,21-01-2025 07:38,14946.0,4469.0,545.0,2989.0,698.0
T37521,8775.0,Spark > Hadoop ???,api,04-01-2025 02:23,775.0,3378.0,808.0,2836.0,
T12467,1603.0,Great product!!! #AI,android,03-01-2025 15:43,15426.0,3602.0,640.0,1520.0,1924.0
T17646,8702.0,Null?? value??,web,05-01-2025 14:15,11541.0,2484.0,728.0,1966.0,885.0
T12433,7849.0,Great product!!! #AI,ios,,11172.0,1053.0,62.0,4.0,719.0
T17714,1142.0,Good & Bad mixed!!!,api,03-01-2025 09:13,9093.0,4490.0,216.0,2000.0,1829.0
T6213,6055.0,Null?? value??,web,11-01-2025 21:09,,4271.0,293.0,1123.0,46.0
T33334,6211.0,Good & Bad mixed!!!,web,22-01-2025 21:45,2372.0,1149.0,890.0,2226.0,1837.0
T22848,4894.0,Spark > Hadoop ???,ios,12-01-2025 02:19,4925.0,3991.0,768.0,1509.0,1805.0
T12519,6407.0,Great product!!! #AI,,04-01-2025 01:14,7095.0,135.0,256.0,1008.0,650.0
T18250,1262.0,Worst service ever :(,web,12-01-2025 01:21,,1866.0,471.0,759.0,1532.0
T13589,7869.0,Data pipeline broke @ midnight!!!,,15-01-2025 14:29,8819.0,2834.0,195.0,46.0,1152.0
T31423,7562.0,Spark > Hadoop ???,android,07-01-2025 07:34,7804.0,4469.0,915.0,,1802.0
T15171,2291.0,Testing!!!@@@###,android,01-01-2025 20:32,146.0,1300.0,634.0,2647.0,45.0
T38307,6132.0,Good & Bad mixed!!!,web,06-01-2025 12:33,9625.0,3427.0,551.0,316.0,1681.0
T30467,,Worst service ever :(,ios,15-01-2025 04:58,14093.0,3439.0,817.0,2226.0,1660.0
T22100,8392.0,Error###Detected,web,20-01-2025 01:06,6630.0,1558.0,830.0,736.0,277.0
T33849,2303.0,Null?? value??,api,,4093.0,1653.0,129.0,61.0,296.0
T9828,4714.0,Worst service ever :(,api,07-01-2025 20:43,14070.0,1076.0,820.0,1308.0,1344.0
T3805,5337.0,Null?? value??,ios,12-01-2025 15:55,14509.0,86.0,589.0,2445.0,1995.0
T1321,7445.0,Testing!!!@@@###,ios,21-01-2025 02:52,17081.0,4422.0,459.0,2164.0,
T27124,8816.0,Testing!!!@@@###,api,13-01-2025 07:29,15497.0,2916.0,748.0,839.0,908.0
T38122,9563.0,Love this!!! 😊,web,21-01-2025 00:57,6154.0,2834.0,733.0,929.0,922.0
T3375,2999.0,,,08-01-2025 19:24,829.0,,390.0,2380.0,509.0
T7327,6908.0,Love this!!! 😊,android,17-01-2025 19:27,6756.0,3334.0,961.0,2618.0,424.0
T17553,7720.0,Love this!!! 😊,web,18-01-2025 07:48,12491.0,4078.0,264.0,898.0,154.0
T37426,7588.0,Null?? value??,,23-01-2025 05:29,19328.0,1126.0,322.0,2955.0,755.0
T34887,5597.0,Testing!!!@@@###,web,22-01-2025 23:19,5416.0,149.0,931.0,1770.0,1906.0
T1173,5577.0,Worst service ever :(,ios,05-01-2025 20:58,,2605.0,834.0,2134.0,1279.0
T12297,1166.0,Spark > Hadoop ???,ios,07-01-2025 05:15,9667.0,3372.0,484.0,2046.0,782.0
T36143,1378.0,Love this!!! 😊,ios,19-01-2025 11:08,,2846.0,530.0,1114.0,1992.0
T11027,4101.0,Streaming $$$ working,api,01-01-2025 15:53,12497.0,610.0,289.0,2700.0,1357.0
T38465,4874.0,Testing!!!@@@###,ios,22-01-2025 23:55,9967.0,3359.0,,3.0,1359.0
T12621,6503.0,Streaming $$$ working,api,09-01-2025 18:38,5406.0,1245.0,939.0,2845.0,1493.0
T35968,1433.0,Love this!!! 😊,ios,13-01-2025 05:13,3370.0,3646.0,735.0,2758.0,630.0
T9237,8992.0,Testing!!!@@@###,api,11-01-2025 23:54,2016.0,1020.0,410.0,721.0,242.0
T2650,1011.0,Love this!!! 😊,android,12-01-2025 05:57,18231.0,2553.0,223.0,441.0,324.0
T4375,6373.0,Testing!!!@@@###,api,09-01-2025 14:27,18729.0,149.0,699.0,1323.0,1551.0
T18797,9077.0,Testing!!!@@@###,api,15-01-2025 15:08,,3508.0,154.0,2118.0,1896.0
T19441,7359.0,Great product!!! #AI,api,04-01-2025 17:41,11121.0,2013.0,902.0,,862.0
T19575,2428.0,Null?? value??,api,20-01-2025 07:24,18308.0,4519.0,528.0,2610.0,1409.0
T7873,9809.0,Worst service ever :(,web,05-01-2025 21:47,,4333.0,930.0,2613.0,1942.0
T25062,6645.0,Great product!!! #AI,web,14-01-2025 10:15,14186.0,2841.0,270.0,2440.0,
T32451,9591.0,Testing!!!@@@###,api,18-01-2025 16:52,3168.0,194.0,130.0,1397.0,1830.0
T29113,2162.0,Great product!!! #AI,ios,10-01-2025 19:17,4208.0,3870.0,956.0,968.0,651.0
T38576,7386.0,Great product!!! #AI,web,08-01-2025 20:39,5256.0,3030.0,935.0,2139.0,1339.0
T39689,7376.0,Love this!!! 😊,android,22-01-2025 11:29,454.0,2015.0,789.0,2874.0,1714.0
T2440,2246.0,Great product!!! #AI,web,19-01-2025 15:19,11375.0,,707.0,280.0,1567.0
T15341,2299.0,Love this!!! 😊,ios,17-01-2025 21:05,3226.0,4118.0,737.0,644.0,1965.0
T26,4739.0,Error###Detected,web,22-01-2025 00:54,2385.0,563.0,713.0,1417.0,928.0
T2736,6173.0,Data pipeline broke @ midnight!!!,android,02-01-2025 12:01,14420.0,3853.0,975.0,1653.0,
,6135.0,Spark > Hadoop ???,android,06-01-2025 01:28,2409.0,1991.0,254.0,2483.0,20.0
T22409,1322.0,Good & Bad mixed!!!,api,23-01-2025 07:23,2907.0,2989.0,465.0,2315.0,826.0
T38428,,Null?? value??,ios,15-01-2025 09:16,15903.0,2946.0,5.0,1122.0,343.0
T37673,1000.0,Streaming $$$ working,web,01-01-2025 08:00,16940.0,610.0,31.0,2927.0,1079.0
,6368.0,Data pipeline broke @ midnight!!!,api,16-01-2025 02:26,10466.0,3285.0,579.0,644.0,478.0
T32136,4988.0,Spark > Hadoop ???,web,10-01-2025 22:11,1352.0,1675.0,799.0,2242.0,1205.0
T14769,1686.0,Streaming $$$ working,api,18-01-2025 17:33,,1466.0,39.0,615.0,1151.0
T15680,6145.0,Great product!!! #AI,web,06-01-2025 20:51,11807.0,2904.0,567.0,174.0,679.0
T14424,1204.0,Streaming $$$ working,api,23-01-2025 20:21,2389.0,951.0,709.0,51.0,561.0
T38300,9215.0,Testing!!!@@@###,ios,17-01-2025 22:15,2469.0,3110.0,294.0,1757.0,1851.0
T18881,1818.0,Worst service ever :(,web,16-01-2025 10:26,4664.0,634.0,33.0,1244.0,827.0
T38938,5365.0,Null?? value??,android,03-01-2025 03:04,6303.0,1267.0,105.0,2568.0,1962.0
T5843,3088.0,Worst service ever :(,web,19-01-2025 01:01,5902.0,744.0,174.0,353.0,1928.0
T6115,5646.0,Null?? value??,web,04-01-2025 14:03,16413.0,3891.0,338.0,2605.0,1018.0
T18840,3077.0,Streaming $$$ working,api,22-01-2025 11:21,4783.0,4305.0,764.0,1863.0,541.0
T11949,5468.0,Love this!!! 😊,api,10-01-2025 09:56,11835.0,510.0,966.0,,
T28512,5819.0,Love this!!! 😊,api,01-01-2025 11:01,,2564.0,911.0,2556.0,598.0
T23897,7298.0,Good & Bad mixed!!!,web,11-01-2025 16:54,12549.0,893.0,458.0,801.0,489.0
T35464,2286.0,Data pipeline broke @ midnight!!!,ios,22-01-2025 23:14,773.0,69.0,242.0,1478.0,571.0
T844,8792.0,,android,21-01-2025 19:02,11034.0,650.0,71.0,2119.0,411.0
T23563,5492.0,Worst service ever :(,ios,15-01-2025 05:47,13873.0,2706.0,341.0,1228.0,1699.0
T23024,3782.0,Love this!!! 😊,web,19-01-2025 10:34,12535.0,1986.0,1000.0,2267.0,697.0
T1648,7011.0,Null?? value??,api,19-01-2025 16:26,641.0,2877.0,20.0,,795.0
T31751,3187.0,Spark > Hadoop ???,ios,05-01-2025 03:47,13097.0,4146.0,797.0,1783.0,441.0
T4521,,Spark > Hadoop ???,ios,22-01-2025 07:26,10347.0,,925.0,1127.0,1002.0
T22163,3502.0,Great product!!! #AI,api,09-01-2025 05:48,7782.0,809.0,571.0,865.0,1326.0
T25724,2112.0,Null?? value??,,08-01-2025 09:01,9221.0,837.0,175.0,2693.0,540.0
T24656,6519.0,Data pipeline broke @ midnight!!!,android,11-01-2025 22:51,8368.0,3663.0,443.0,2072.0,1496.0
T28192,8478.0,Null?? value??,android,04-01-2025 02:20,14966.0,3205.0,51.0,2223.0,850.0
T29262,8143.0,Spark > Hadoop ???,ios,22-01-2025 03:01,17216.0,3618.0,559.0,2031.0,48.0
T21845,9097.0,Streaming $$$ working,web,23-01-2025 10:34,19408.0,274.0,819.0,2776.0,984.0
T14685,3736.0,Null?? value??,api,04-01-2025 18:43,2014.0,3500.0,634.0,2336.0,304.0
T13774,7071.0,Love this!!! 😊,,20-01-2025 07:44,11884.0,1207.0,678.0,115.0,1801.0
T18181,7959.0,Great product!!! #AI,android,04-01-2025 15:37,18973.0,1626.0,,527.0,675.0
T29685,8079.0,Great product!!! #AI,api,15-01-2025 00:42,18721.0,4777.0,450.0,2007.0,1073.0
T32499,1596.0,,api,04-01-2025 03:37,17094.0,3442.0,198.0,2834.0,687.0
T21796,6854.0,Null?? value??,api,05-01-2025 10:19,8067.0,1185.0,607.0,888.0,1179.0
T20025,3758.0,Streaming $$$ working,web,23-01-2025 16:42,9484.0,4648.0,,1473.0,1877.0
T30097,9723.0,Spark > Hadoop ???,api,09-01-2025 12:34,8301.0,746.0,559.0,772.0,
T30397,3362.0,Great product!!! #AI,web,09-01-2025 18:47,7748.0,1469.0,162.0,732.0,1706.0
T34779,3267.0,Great product!!! #AI,,20-01-2025 20:29,3116.0,4557.0,,2591.0,97.0
T37751,2716.0,Spark > Hadoop ???,web,23-01-2025 11:21,8316.0,369.0,979.0,554.0,450.0
T28168,3374.0,Love this!!! 😊,api,06-01-2025 15:38,16029.0,,845.0,2108.0,1024.0
T28863,8367.0,Spark > Hadoop ???,ios,23-01-2025 14:46,13252.0,3946.0,290.0,2885.0,1698.0
T10090,,Love this!!! 😊,android,12-01-2025 18:56,15786.0,2948.0,227.0,1075.0,1102.0
T28429,6192.0,Testing!!!@@@###,web,01-01-2025 16:13,18819.0,,678.0,2860.0,1597.0
T6319,1953.0,Null?? value??,api,08-01-2025 05:52,12866.0,569.0,283.0,2763.0,260.0
T39829,5612.0,Worst service ever :(,android,05-01-2025 23:06,6747.0,2537.0,240.0,1941.0,709.0
T37885,8474.0,Love this!!! 😊,web,12-01-2025 03:06,18353.0,4001.0,462.0,112.0,475.0
T25557,6635.0,Error###Detected,ios,17-01-2025 17:52,15373.0,,150.0,,1539.0
T33319,,Data pipeline broke @ midnight!!!,web,21-01-2025 06:57,946.0,3426.0,157.0,2214.0,180.0
T7885,1130.0,Error###Detected,android,06-01-2025 12:30,8406.0,1668.0,166.0,873.0,
T22362,3262.0,Great product!!! #AI,android,04-01-2025 09:41,4988.0,1204.0,300.0,2484.0,1134.0
T34209,4033.0,Testing!!!@@@###,web,23-01-2025 15:11,960.0,2718.0,253.0,,1832.0
T32659,7312.0,Error###Detected,api,19-01-2025 03:35,17234.0,1860.0,513.0,2496.0,1716.0
T7838,1529.0,Streaming $$$ working,web,19-01-2025 01:11,372.0,606.0,677.0,,1074.0
T8927,5233.0,Great product!!! #AI,api,12-01-2025 04:49,17928.0,3048.0,918.0,2621.0,826.0
T24260,2294.0,Great product!!! #AI,android,15-01-2025 04:33,15749.0,3333.0,326.0,,1044.0
T24263,4043.0,Error###Detected,api,22-01-2025 18:34,4805.0,4953.0,923.0,859.0,438.0
T30535,9326.0,Streaming $$$ working,web,22-01-2025 02:46,16049.0,3587.0,775.0,2830.0,1627.0
T17673,9560.0,Error###Detected,ios,09-01-2025 16:50,18633.0,3149.0,612.0,140.0,275.0
T613,3479.0,Null?? value??,web,13-01-2025 22:54,5865.0,295.0,804.0,1136.0,431.0
,3314.0,Data pipeline broke @ midnight!!!,api,,11165.0,3716.0,929.0,218.0,1110.0
T216,5749.0,Null?? value??,ios,07-01-2025 01:30,4939.0,174.0,141.0,1856.0,
T34743,4188.0,,android,23-01-2025 22:36,10549.0,2382.0,112.0,815.0,24.0
T4254,8495.0,Love this!!! 😊,api,15-01-2025 16:24,10622.0,2676.0,292.0,1927.0,391.0
T33328,2688.0,Spark > Hadoop ???,api,,18544.0,1052.0,636.0,1026.0,1488.0
T20821,2553.0,Error###Detected,api,09-01-2025 06:03,6344.0,79.0,880.0,2958.0,1836.0
T36418,9354.0,Null?? value??,android,21-01-2025 03:38,15112.0,510.0,885.0,1986.0,601.0
T37147,,Love this!!! 😊,android,22-01-2025 11:39,3951.0,1518.0,183.0,1600.0,1099.0
T14896,5266.0,Streaming $$$ working,web,21-01-2025 04:17,5671.0,4795.0,512.0,87.0,171.0
T1401,2466.0,Null?? value??,ios,01-01-2025 14:01,19383.0,1428.0,112.0,2398.0,876.0
T7739,6412.0,Worst service ever :(,,04-01-2025 03:23,8731.0,2168.0,267.0,1146.0,246.0
T26562,1791.0,Null?? value??,ios,21-01-2025 18:49,15272.0,1895.0,787.0,,104.0
T27676,8477.0,Data pipeline broke @ midnight!!!,web,08-01-2025 10:28,47.0,4886.0,238.0,301.0,1046.0
T9892,5099.0,Testing!!!@@@###,web,06-01-2025 15:57,7874.0,1925.0,919.0,1739.0,831.0
T3937,6937.0,Spark > Hadoop ???,web,11-01-2025 06:07,14948.0,1739.0,,2190.0,134.0
T21119,5414.0,Error###Detected,,07-01-2025 14:23,10207.0,1955.0,332.0,756.0,1278.0
T25799,7096.0,Null?? value??,web,02-01-2025 05:31,5458.0,3508.0,866.0,598.0,424.0
T37396,3142.0,Worst service ever :(,android,13-01-2025 15:59,12478.0,4220.0,774.0,221.0,919.0
T20136,,Null?? value??,ios,17-01-2025 01:45,7128.0,1718.0,830.0,,1797.0
T36318,9917.0,Testing!!!@@@###,ios,03-01-2025 21:21,4240.0,3461.0,529.0,191.0,721.0
T20894,1432.0,Testing!!!@@@###,ios,04-01-2025 12:49,5010.0,3770.0,116.0,1597.0,19.0
T35336,6100.0,Good & Bad mixed!!!,api,16-01-2025 11:00,15859.0,4231.0,46.0,2952.0,353.0
T30610,,,web,13-01-2025 04:24,18451.0,2589.0,236.0,838.0,1970.0
T3973,2880.0,Love this!!! 😊,android,15-01-2025 14:31,17579.0,1721.0,349.0,1737.0,1001.0
T9517,6724.0,,api,09-01-2025 23:59,9178.0,850.0,833.0,1636.0,1006.0
T20618,2397.0,Streaming $$$ working,web,15-01-2025 21:39,13828.0,1764.0,670.0,278.0,1250.0
T25302,1144.0,Great product!!! #AI,ios,,,2583.0,192.0,480.0,760.0
T24250,1792.0,Spark > Hadoop ???,web,10-01-2025 14:00,9676.0,139.0,604.0,1970.0,1826.0
T27632,8079.0,Good & Bad mixed!!!,android,17-01-2025 22:59,2707.0,2868.0,259.0,2901.0,33.0
T28686,3648.0,Streaming $$$ working,api,14-01-2025 09:41,1348.0,4346.0,449.0,2832.0,1449.0
T16783,8671.0,Data pipeline broke @ midnight!!!,ios,16-01-2025 12:18,8046.0,200.0,209.0,1549.0,404.0
T33632,8676.0,Streaming $$$ working,web,18-01-2025 18:08,15048.0,3255.0,933.0,2328.0,1711.0
,,Streaming $$$ working,android,21-01-2025 02:33,14586.0,3573.0,876.0,2164.0,457.0
T22361,6795.0,,android,17-01-2025 17:32,12219.0,4478.0,287.0,1747.0,
,4692.0,Great product!!! #AI,,01-01-2025 07:00,14887.0,1172.0,848.0,2912.0,101.0
T13989,7010.0,Testing!!!@@@###,android,05-01-2025 11:18,19949.0,,156.0,1134.0,704.0
T26853,2273.0,Null?? value??,android,19-01-2025 15:13,12595.0,1121.0,987.0,1386.0,507.0
,8511.0,Love this!!! 😊,android,12-01-2025 08:03,960.0,4439.0,68.0,1929.0,298.0
T33978,8017.0,Love this!!! 😊,api,24-01-2025 01:32,8294.0,4364.0,,,2000.0
T11996,8354.0,Love this!!! 😊,web,04-01-2025 13:40,961.0,1997.0,598.0,775.0,
T6934,4488.0,Spark > Hadoop ???,ios,15-01-2025 16:37,8902.0,2628.0,312.0,1663.0,1657.0
T9125,8067.0,Data pipeline broke @ midnight!!!,android,08-01-2025 22:55,1513.0,4206.0,13.0,1372.0,
T17761,8001.0,,ios,11-01-2025 03:28,14824.0,2515.0,888.0,1666.0,818.0
T26679,9074.0,Good & Bad mixed!!!,api,21-01-2025 11:42,4295.0,2913.0,130.0,1526.0,1915.0
T36589,1391.0,Streaming $$$ working,web,11-01-2025 00:02,13431.0,1391.0,631.0,,972.0
T26724,,Error###Detected,web,11-01-2025 12:28,13390.0,1039.0,256.0,1537.0,1356.0
T39704,4388.0,Worst service ever :(,ios,20-01-2025 10:13,12204.0,4065.0,852.0,2709.0,622.0
T32145,3431.0,Testing!!!@@@###,api,22-01-2025 17:03,6575.0,2362.0,159.0,2152.0,415.0
T1029,4357.0,Data pipeline broke @ midnight!!!,android,03-01-2025 08:02,3802.0,4525.0,931.0,1710.0,1475.0
T32949,8812.0,,,20-01-2025 11:34,3402.0,4058.0,115.0,331.0,134.0
T11293,4131.0,Love this!!! 😊,api,23-01-2025 14:35,5.0,3298.0,389.0,2364.0,375.0
T5606,3575.0,Great product!!! #AI,api,20-01-2025 17:25,16952.0,1300.0,833.0,939.0,
T27529,5709.0,Null?? value??,web,23-01-2025 23:07,12110.0,2249.0,871.0,2191.0,123.0
T492,3691.0,Testing!!!@@@###,web,07-01-2025 02:12,,3077.0,195.0,2474.0,1337.0
T34099,4903.0,Testing!!!@@@###,android,09-01-2025 21:49,11420.0,1825.0,911.0,87.0,
,5777.0,Null?? value??,web,20-01-2025 02:56,1523.0,469.0,577.0,1366.0,568.0
T13360,1160.0,Love this!!! 😊,web,05-01-2025 23:57,3134.0,1907.0,401.0,1550.0,785.0
T2350,3906.0,Love this!!! 😊,web,,9273.0,1985.0,,1712.0,953.0
T32358,8303.0,Good & Bad mixed!!!,api,19-01-2025 15:55,6005.0,3720.0,650.0,722.0,1237.0
T3304,1287.0,Worst service ever :(,ios,01-01-2025 21:14,14946.0,2730.0,125.0,778.0,507.0
T27670,1619.0,Worst service ever :(,api,,14847.0,98.0,407.0,2031.0,516.0
T17197,2767.0,Worst service ever :(,api,14-01-2025 07:38,10938.0,3732.0,192.0,207.0,195.0
T24589,,Error###Detected,web,02-01-2025 06:29,4904.0,1503.0,342.0,2789.0,1684.0
T27772,2246.0,Error###Detected,web,02-01-2025 08:31,7467.0,1283.0,942.0,2202.0,990.0
T7216,1175.0,Error###Detected,android,14-01-2025 18:41,15238.0,752.0,544.0,503.0,785.0
T8461,5211.0,Worst service ever :(,android,06-01-2025 11:55,,895.0,232.0,509.0,1642.0
T35970,1424.0,Data pipeline broke @ midnight!!!,ios,12-01-2025 12:29,19382.0,,939.0,2080.0,683.0
T5828,1485.0,Data pipeline broke @ midnight!!!,api,15-01-2025 03:26,15678.0,3074.0,174.0,2674.0,488.0
T38729,3104.0,Love this!!! 😊,android,,10367.0,2750.0,935.0,1727.0,1092.0
T23661,9627.0,Data pipeline broke @ midnight!!!,api,,3191.0,4154.0,561.0,349.0,946.0
