user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
9498.0,Canada,politics,06-01-2025 06:37,,,870.0,387.0,355.0,N
8972.0,Germany,sports,10-01-2025 13:05,42280.0,3642.0,1571.0,385.0,186.0,N
4931.0,India,politics,17-01-2025 03:38,61138.0,2254.0,1087.0,348.0,19.0,Y
5298.0,India,sports,04-01-2025 21:28,15748.0,4286.0,,68.0,801.0,Y
2232.0,USA,tech,01-01-2025 14:57,68078.0,1478.0,,231.0,30.0,Y
1058.0,India,finance,11-01-2025 16:45,63857.0,4410.0,776.0,29.0,436.0,Y
2815.0,India,finance,23-01-2025 11:13,7785.0,1423.0,1082.0,352.0,862.0,N
6109.0,Germany,,13-01-2025 20:42,43961.0,81.0,1131.0,75.0,,Y
8753.0,Canada,,01-01-2025 14:59,64806.0,1542.0,112.0,500.0,,N
9877.0,Canada,sports,10-01-2025 18:30,17699.0,152.0,1410.0,,193.0,N
8157.0,USA,finance,22-01-2025 05:50,33879.0,4465.0,1635.0,428.0,546.0,N
1006.0,Canada,finance,17-01-2025 12:55,15315.0,4721.0,282.0,327.0,34.0,N
2255.0,Canada,finance,01-01-2025 06:31,92542.0,3640.0,1467.0,484.0,269.0,Y
8692.0,UK,,15-01-2025 17:52,55500.0,1260.0,269.0,246.0,253.0,
7166.0,USA,finance,17-01-2025 20:21,17223.0,1369.0,939.0,369.0,50.0,N
8692.0,Canada,politics,09-01-2025 10:51,90928.0,1001.0,1668.0,239.0,958.0,N
6329.0,Canada,finance,14-01-2025 03:08,58045.0,2740.0,1984.0,250.0,953.0,Y
5979.0,India,finance,02-01-2025 06:27,94034.0,529.0,1327.0,207.0,499.0,N
1815.0,USA,tech,23-01-2025 02:17,81924.0,4703.0,575.0,292.0,1000.0,N
5035.0,UK,politics,10-01-2025 07:40,96250.0,831.0,811.0,260.0,879.0,N
6031.0,India,sports,14-01-2025 23:25,29442.0,1951.0,1196.0,383.0,442.0,
,India,tech,,32488.0,3902.0,1517.0,152.0,,N
2351.0,UK,finance,,17771.0,2989.0,1485.0,356.0,,Y
1267.0,Canada,finance,08-01-2025 08:35,22109.0,341.0,39.0,190.0,786.0,
5487.0,UK,finance,13-01-2025 20:30,2429.0,3043.0,859.0,153.0,511.0,Y
1206.0,UK,finance,22-01-2025 13:00,98867.0,1851.0,1436.0,273.0,386.0,Y
6622.0,Canada,tech,17-01-2025 08:27,72893.0,592.0,1346.0,,597.0,N
5576.0,USA,tech,16-01-2025 17:42,14979.0,4652.0,1115.0,473.0,28.0,Y
1138.0,Germany,finance,11-01-2025 04:17,28133.0,1305.0,260.0,498.0,620.0,Y
6732.0,Germany,sports,08-01-2025 12:32,56267.0,2298.0,1236.0,355.0,90.0,Y
8565.0,India,politics,10-01-2025 18:37,20145.0,1055.0,457.0,497.0,658.0,Y
1571.0,UK,finance,08-01-2025 18:52,99490.0,3166.0,654.0,149.0,148.0,N
1376.0,,politics,04-01-2025 03:17,62335.0,611.0,64.0,492.0,614.0,Y
3788.0,UK,finance,19-01-2025 23:27,32875.0,4128.0,1484.0,464.0,664.0,Y
8027.0,Canada,tech,17-01-2025 05:39,,2343.0,438.0,337.0,42.0,N
,Canada,finance,04-01-2025 18:29,86810.0,3232.0,1933.0,406.0,353.0,Y
9124.0,Germany,tech,02-01-2025 17:45,42948.0,4541.0,741.0,24.0,779.0,N
6824.0,India,politics,19-01-2025 17:40,609.0,707.0,23.0,357.0,750.0,N
9524.0,,politics,16-01-2025 14:34,6496.0,4887.0,1863.0,378.0,946.0,N
,Canada,tech,06-01-2025 03:28,38788.0,852.0,833.0,236.0,679.0,Y
6678.0,USA,tech,22-01-2025 04:26,84642.0,1299.0,764.0,184.0,578.0,Y
7513.0,USA,finance,20-01-2025 13:06,53015.0,4538.0,1157.0,16.0,670.0,Y
9229.0,Canada,finance,18-01-2025 01:39,57726.0,4331.0,72.0,187.0,61.0,Y
8706.0,USA,tech,08-01-2025 12:29,66533.0,3980.0,611.0,118.0,884.0,N
2697.0,India,,10-01-2025 23:11,53460.0,4570.0,1581.0,,519.0,N
2987.0,USA,tech,12-01-2025 22:12,89308.0,4725.0,1188.0,450.0,2.0,N
5962.0,Canada,politics,13-01-2025 21:35,53437.0,2154.0,217.0,276.0,237.0,Y
4509.0,India,finance,22-01-2025 13:39,19163.0,4397.0,1735.0,202.0,979.0,Y
6387.0,Germany,tech,17-01-2025 17:41,60585.0,875.0,1642.0,231.0,,N
4161.0,,,01-01-2025 17:24,64340.0,4679.0,1079.0,154.0,550.0,N
1865.0,India,sports,,,1234.0,667.0,5.0,854.0,N
4216.0,USA,sports,18-01-2025 05:09,32854.0,4655.0,1071.0,440.0,102.0,Y
8931.0,Canada,tech,13-01-2025 20:59,54996.0,719.0,1694.0,207.0,91.0,Y
4155.0,Canada,sports,02-01-2025 09:57,95752.0,1388.0,226.0,318.0,356.0,Y
5070.0,UK,finance,10-01-2025 14:12,29942.0,1667.0,1166.0,493.0,353.0,Y
5233.0,USA,politics,23-01-2025 22:10,48418.0,3459.0,912.0,,18.0,Y
6941.0,India,sports,06-01-2025 00:15,70734.0,1612.0,791.0,287.0,15.0,N
7018.0,Germany,sports,22-01-2025 10:07,66476.0,1574.0,473.0,68.0,490.0,N
7573.0,India,tech,11-01-2025 08:59,91992.0,717.0,235.0,388.0,67.0,N
6727.0,Canada,politics,02-01-2025 22:50,23032.0,,1088.0,499.0,624.0,N
5050.0,India,tech,13-01-2025 10:09,95832.0,155.0,273.0,277.0,371.0,N
2625.0,UK,tech,16-01-2025 03:26,89419.0,1848.0,1037.0,82.0,614.0,
8682.0,India,sports,08-01-2025 23:17,20303.0,,1234.0,16.0,681.0,Y
9229.0,Germany,politics,01-01-2025 10:11,79709.0,4213.0,1653.0,462.0,896.0,Y
5291.0,Canada,finance,22-01-2025 07:33,80901.0,4836.0,351.0,,162.0,Y
,USA,sports,06-01-2025 13:13,47061.0,2324.0,1269.0,322.0,450.0,N
2934.0,Germany,finance,16-01-2025 10:12,9609.0,1165.0,1301.0,305.0,115.0,N
8903.0,India,politics,16-01-2025 07:59,65854.0,3537.0,,,823.0,Y
7433.0,Canada,finance,15-01-2025 12:05,38233.0,3845.0,120.0,37.0,930.0,N
2036.0,USA,sports,09-01-2025 01:14,82656.0,4716.0,590.0,273.0,470.0,Y
8257.0,India,tech,01-01-2025 19:41,15656.0,4189.0,134.0,27.0,436.0,N
8759.0,UK,sports,09-01-2025 03:29,51165.0,2445.0,1607.0,473.0,192.0,N
,USA,tech,06-01-2025 03:55,82942.0,4940.0,298.0,18.0,858.0,Y
3027.0,Germany,sports,21-01-2025 07:36,73843.0,139.0,935.0,499.0,,Y
3670.0,Canada,finance,05-01-2025 14:26,66823.0,1207.0,764.0,93.0,147.0,
,India,sports,20-01-2025 11:46,71801.0,3348.0,372.0,411.0,715.0,N
1698.0,UK,politics,08-01-2025 16:54,36570.0,2992.0,596.0,11.0,834.0,Y
6452.0,Canada,,23-01-2025 04:34,42079.0,3919.0,964.0,244.0,571.0,Y
1809.0,Canada,sports,23-01-2025 15:06,70154.0,2906.0,1538.0,185.0,904.0,N
3711.0,UK,sports,01-01-2025 01:04,65641.0,4990.0,1830.0,399.0,217.0,N
7067.0,USA,politics,04-01-2025 05:19,91529.0,,1550.0,401.0,779.0,N
8980.0,Canada,tech,23-01-2025 19:17,22539.0,4913.0,213.0,141.0,706.0,N
3784.0,Germany,finance,01-01-2025 07:30,2158.0,462.0,857.0,179.0,70.0,N
9733.0,USA,politics,13-01-2025 10:36,13593.0,1798.0,1580.0,234.0,531.0,Y
7083.0,Canada,sports,02-01-2025 17:23,71580.0,4621.0,290.0,414.0,166.0,N
1520.0,UK,politics,01-01-2025 22:57,36282.0,870.0,1435.0,281.0,606.0,N
5756.0,,tech,20-01-2025 03:50,15098.0,2488.0,1499.0,212.0,822.0,N
3075.0,USA,tech,07-01-2025 23:09,58694.0,4933.0,694.0,382.0,402.0,N
9170.0,India,finance,13-01-2025 20:06,28235.0,1389.0,866.0,236.0,465.0,Y
2002.0,UK,sports,15-01-2025 06:34,44350.0,3259.0,439.0,431.0,,N
5142.0,Germany,tech,11-01-2025 08:02,20623.0,,343.0,294.0,318.0,Y
2560.0,USA,politics,13-01-2025 02:04,57885.0,1927.0,1086.0,273.0,940.0,N
,Canada,finance,05-01-2025 20:01,30041.0,4482.0,136.0,239.0,95.0,N
4058.0,India,tech,08-01-2025 15:24,29834.0,3666.0,,454.0,208.0,Y
2889.0,USA,tech,01-01-2025 09:07,43066.0,1183.0,1553.0,260.0,53.0,N
9439.0,India,politics,17-01-2025 03:05,5670.0,14.0,985.0,,913.0,N
5038.0,Canada,sports,12-01-2025 13:56,62623.0,978.0,1210.0,324.0,,N
3964.0,Canada,politics,04-01-2025 21:12,77579.0,4227.0,664.0,21.0,273.0,N
1174.0,UK,sports,15-01-2025 10:11,25285.0,4763.0,1189.0,254.0,679.0,N
8061.0,UK,finance,10-01-2025 14:00,95128.0,4812.0,928.0,201.0,559.0,N
4498.0,Canada,tech,04-01-2025 01:29,56002.0,1152.0,1696.0,251.0,286.0,N
5495.0,USA,,15-01-2025 01:59,78968.0,185.0,587.0,274.0,334.0,N
4136.0,USA,finance,16-01-2025 12:20,66358.0,2570.0,,188.0,679.0,Y
9345.0,UK,finance,14-01-2025 03:17,37044.0,,1752.0,259.0,207.0,N
9388.0,Canada,sports,23-01-2025 14:47,13175.0,4044.0,976.0,94.0,853.0,N
5165.0,UK,,08-01-2025 05:34,,1654.0,481.0,419.0,506.0,Y
6997.0,UK,tech,23-01-2025 16:06,6841.0,3219.0,1763.0,497.0,642.0,Y
1255.0,Germany,politics,13-01-2025 18:03,65801.0,4438.0,717.0,477.0,623.0,Y
4402.0,Canada,tech,07-01-2025 13:44,74766.0,365.0,1942.0,296.0,,N
1264.0,USA,finance,20-01-2025 09:58,,1731.0,241.0,159.0,269.0,N
4745.0,India,finance,21-01-2025 20:52,60210.0,4309.0,751.0,400.0,446.0,N
1780.0,Germany,politics,02-01-2025 15:59,15139.0,3954.0,1288.0,463.0,823.0,N
1617.0,UK,,07-01-2025 05:26,93680.0,3843.0,367.0,122.0,247.0,Y
5713.0,Canada,sports,05-01-2025 02:51,,4867.0,1783.0,291.0,261.0,N
5529.0,Germany,sports,13-01-2025 14:53,19652.0,4992.0,702.0,131.0,29.0,N
8533.0,USA,sports,23-01-2025 19:29,24160.0,4096.0,1977.0,337.0,904.0,Y
,India,sports,17-01-2025 07:53,66705.0,459.0,595.0,338.0,300.0,Y
,India,sports,17-01-2025 00:42,62571.0,3774.0,1189.0,334.0,239.0,N
8521.0,Canada,tech,14-01-2025 07:15,90935.0,,64.0,268.0,489.0,Y
4390.0,Germany,tech,21-01-2025 11:13,64559.0,4346.0,936.0,172.0,356.0,N
6138.0,Germany,,02-01-2025 22:46,65579.0,,781.0,402.0,0.0,N
5534.0,India,politics,14-01-2025 10:16,6430.0,2285.0,1684.0,289.0,87.0,Y
4890.0,Germany,finance,02-01-2025 09:05,50275.0,393.0,3.0,463.0,694.0,Y
1763.0,,sports,23-01-2025 20:34,53056.0,,1679.0,348.0,359.0,Y
7347.0,Germany,politics,08-01-2025 16:07,20532.0,65.0,1484.0,111.0,381.0,N
8716.0,India,tech,11-01-2025 08:32,,2244.0,1153.0,135.0,892.0,N
,UK,tech,16-01-2025 05:33,65602.0,1546.0,452.0,269.0,247.0,Y
2204.0,Germany,tech,11-01-2025 15:20,1458.0,2009.0,158.0,62.0,937.0,
8586.0,USA,politics,06-01-2025 11:19,97731.0,4571.0,166.0,272.0,10.0,N
3039.0,India,finance,15-01-2025 11:28,88017.0,366.0,699.0,206.0,85.0,Y
7235.0,India,,02-01-2025 21:21,84006.0,445.0,1245.0,38.0,758.0,N
8094.0,Germany,finance,01-01-2025 19:30,25047.0,3317.0,1335.0,463.0,790.0,N
2145.0,Canada,politics,,45557.0,4803.0,611.0,121.0,934.0,N
1276.0,India,finance,18-01-2025 07:40,68418.0,1430.0,256.0,361.0,490.0,N
1405.0,UK,finance,12-01-2025 22:02,69145.0,807.0,1674.0,255.0,742.0,Y
4553.0,India,politics,06-01-2025 03:40,67620.0,1240.0,1044.0,225.0,94.0,Y
3609.0,India,politics,16-01-2025 16:47,765.0,893.0,136.0,459.0,269.0,N
5033.0,Germany,sports,20-01-2025 03:34,60329.0,4205.0,1606.0,381.0,319.0,Y
2050.0,USA,finance,02-01-2025 02:27,331.0,3220.0,304.0,460.0,556.0,Y
1105.0,UK,finance,20-01-2025 00:52,9074.0,969.0,1355.0,249.0,751.0,Y
9789.0,Canada,,23-01-2025 22:22,53173.0,1551.0,696.0,,,N
6579.0,UK,tech,09-01-2025 06:55,,3315.0,1040.0,281.0,869.0,N
2759.0,India,tech,22-01-2025 19:06,37636.0,3978.0,1796.0,421.0,77.0,N
7117.0,India,sports,05-01-2025 14:26,46736.0,1825.0,1253.0,180.0,683.0,N
9858.0,Germany,finance,20-01-2025 18:24,99206.0,3528.0,953.0,133.0,57.0,N
6639.0,USA,sports,04-01-2025 19:40,90308.0,613.0,265.0,412.0,602.0,N
2261.0,UK,finance,09-01-2025 09:47,34355.0,4929.0,1406.0,190.0,780.0,N
1644.0,India,tech,11-01-2025 06:13,91675.0,4986.0,1911.0,,595.0,Y
4879.0,Canada,finance,,14131.0,1198.0,227.0,155.0,448.0,N
7169.0,Germany,tech,18-01-2025 11:04,75405.0,600.0,1373.0,117.0,76.0,N
9290.0,Germany,tech,11-01-2025 18:22,76247.0,3996.0,,35.0,12.0,N
1777.0,Germany,tech,07-01-2025 05:22,5926.0,,1309.0,218.0,74.0,N
8319.0,India,sports,15-01-2025 18:04,88067.0,528.0,793.0,,631.0,
7265.0,UK,,12-01-2025 21:44,45525.0,3226.0,1406.0,377.0,968.0,N
8529.0,Germany,sports,22-01-2025 04:06,1328.0,4675.0,1115.0,177.0,427.0,N
6888.0,Canada,finance,03-01-2025 16:51,17393.0,325.0,1111.0,151.0,555.0,Y
4357.0,Germany,sports,03-01-2025 10:23,83231.0,1340.0,1851.0,121.0,298.0,Y
8181.0,Canada,politics,03-01-2025 04:02,28621.0,806.0,1035.0,309.0,209.0,Y
5573.0,USA,,18-01-2025 03:19,78498.0,2810.0,1596.0,412.0,661.0,Y
,India,politics,23-01-2025 10:20,71197.0,3993.0,748.0,78.0,824.0,N
4172.0,Germany,politics,05-01-2025 05:44,65503.0,1510.0,967.0,318.0,729.0,N
8394.0,India,finance,10-01-2025 22:08,,1616.0,1304.0,410.0,875.0,N
5371.0,Germany,tech,20-01-2025 10:48,,4701.0,119.0,391.0,977.0,Y
3439.0,,finance,17-01-2025 23:57,610.0,2071.0,195.0,313.0,126.0,N
3571.0,Germany,finance,22-01-2025 14:49,58197.0,3255.0,,145.0,491.0,Y
5111.0,India,finance,19-01-2025 04:37,41176.0,2116.0,318.0,341.0,672.0,N
6362.0,India,politics,16-01-2025 12:07,19316.0,4736.0,81.0,240.0,771.0,N
2138.0,India,sports,19-01-2025 14:00,47696.0,2307.0,797.0,352.0,988.0,N
1729.0,Germany,politics,01-01-2025 20:10,48564.0,4042.0,1719.0,266.0,249.0,Y
2214.0,India,finance,19-01-2025 21:02,64581.0,1433.0,1691.0,142.0,500.0,N
7516.0,India,tech,13-01-2025 09:37,61102.0,155.0,2000.0,389.0,740.0,N
5861.0,Germany,sports,20-01-2025 12:39,92539.0,2770.0,211.0,319.0,624.0,N
5308.0,Canada,politics,19-01-2025 14:24,40300.0,4589.0,1428.0,161.0,763.0,N
,,politics,06-01-2025 12:08,9246.0,3869.0,831.0,440.0,122.0,Y
9841.0,India,,17-01-2025 01:32,77661.0,520.0,1479.0,153.0,586.0,Y
9355.0,India,sports,,79222.0,572.0,486.0,67.0,5.0,Y
5911.0,Germany,finance,17-01-2025 06:58,1722.0,4360.0,1013.0,83.0,,
4727.0,USA,finance,21-01-2025 08:09,4121.0,2720.0,1086.0,115.0,951.0,Y
7203.0,USA,sports,18-01-2025 13:26,50677.0,750.0,1033.0,223.0,304.0,Y
6123.0,India,politics,10-01-2025 08:51,95940.0,1717.0,1927.0,288.0,727.0,
2070.0,Canada,tech,07-01-2025 14:23,79227.0,2196.0,615.0,4.0,146.0,Y
9557.0,Germany,tech,09-01-2025 16:43,83440.0,4624.0,1379.0,234.0,337.0,Y
9437.0,UK,tech,19-01-2025 06:50,93177.0,4155.0,1098.0,419.0,629.0,N
1815.0,UK,sports,,53569.0,3342.0,896.0,356.0,499.0,Y
,India,,18-01-2025 19:38,81104.0,1663.0,533.0,115.0,665.0,Y
3080.0,USA,politics,22-01-2025 00:07,69946.0,3049.0,1198.0,189.0,478.0,N
4396.0,India,,03-01-2025 18:30,95831.0,1463.0,1336.0,40.0,325.0,Y
1727.0,India,finance,21-01-2025 13:48,65351.0,1393.0,752.0,223.0,209.0,N
,Canada,sports,15-01-2025 22:20,89332.0,2576.0,1653.0,361.0,305.0,Y
1183.0,Canada,finance,03-01-2025 19:18,54871.0,2192.0,571.0,135.0,630.0,
5514.0,USA,tech,20-01-2025 09:37,71370.0,918.0,48.0,312.0,266.0,Y
3116.0,India,sports,21-01-2025 16:49,8187.0,4302.0,1217.0,300.0,244.0,N
6749.0,India,,04-01-2025 21:05,2688.0,1010.0,487.0,391.0,102.0,N
5524.0,India,tech,22-01-2025 15:51,22573.0,2248.0,304.0,291.0,188.0,Y
1399.0,UK,politics,06-01-2025 13:32,30115.0,2900.0,1062.0,322.0,474.0,
8422.0,India,tech,24-01-2025 02:44,7380.0,119.0,1018.0,410.0,479.0,Y
7783.0,UK,tech,18-01-2025 23:09,99493.0,1239.0,1696.0,272.0,536.0,Y
2464.0,Germany,finance,04-01-2025 19:50,48565.0,1729.0,83.0,200.0,580.0,Y
9138.0,Germany,sports,07-01-2025 23:58,60037.0,4221.0,382.0,391.0,670.0,Y
8335.0,UK,finance,02-01-2025 22:07,6537.0,2623.0,1899.0,308.0,540.0,Y
5101.0,Canada,politics,14-01-2025 23:06,52862.0,676.0,716.0,194.0,,N
7139.0,UK,finance,13-01-2025 10:10,72172.0,72.0,827.0,408.0,691.0,Y
5382.0,India,finance,23-01-2025 19:24,45998.0,375.0,985.0,159.0,353.0,Y
2917.0,India,tech,19-01-2025 10:38,73248.0,3291.0,1984.0,283.0,482.0,Y
2511.0,UK,sports,04-01-2025 11:09,52341.0,2149.0,895.0,39.0,226.0,N
5609.0,USA,finance,21-01-2025 02:49,85644.0,3395.0,1219.0,114.0,992.0,
8538.0,Canada,tech,12-01-2025 19:09,73977.0,3209.0,1799.0,3.0,543.0,N
,India,sports,19-01-2025 10:57,63225.0,1876.0,1953.0,97.0,36.0,Y
9894.0,India,sports,08-01-2025 17:44,48825.0,2202.0,1447.0,119.0,320.0,Y
4300.0,UK,tech,19-01-2025 23:30,17262.0,597.0,1835.0,160.0,153.0,N
9875.0,Germany,sports,04-01-2025 17:34,54955.0,,1365.0,487.0,905.0,Y
1873.0,Canada,tech,17-01-2025 06:56,8714.0,4830.0,1665.0,59.0,478.0,Y
9063.0,USA,finance,08-01-2025 20:11,11685.0,2946.0,298.0,306.0,210.0,Y
4131.0,Germany,sports,21-01-2025 13:26,63485.0,4660.0,1030.0,92.0,100.0,Y
2138.0,Germany,tech,11-01-2025 00:23,49628.0,2573.0,280.0,295.0,208.0,N
5313.0,Germany,,12-01-2025 14:22,37291.0,3400.0,1290.0,297.0,911.0,N
3921.0,India,finance,13-01-2025 03:31,11391.0,1659.0,1668.0,194.0,538.0,N
5947.0,USA,sports,12-01-2025 02:37,83799.0,496.0,100.0,28.0,463.0,Y
9990.0,Canada,sports,12-01-2025 18:15,40102.0,1832.0,1809.0,243.0,39.0,Y
2486.0,UK,finance,21-01-2025 10:04,38060.0,3308.0,374.0,383.0,655.0,Y
7500.0,Germany,sports,02-01-2025 21:12,56439.0,2105.0,1147.0,109.0,749.0,N
9866.0,USA,politics,20-01-2025 01:07,13949.0,3901.0,1315.0,108.0,,Y
1541.0,Germany,tech,21-01-2025 06:02,20013.0,3459.0,1509.0,493.0,727.0,Y
7080.0,Canada,finance,12-01-2025 00:10,5247.0,3156.0,1865.0,377.0,938.0,N
4850.0,India,finance,21-01-2025 18:37,92267.0,3524.0,839.0,264.0,238.0,N
9760.0,USA,tech,23-01-2025 00:03,,1494.0,103.0,460.0,606.0,N
9575.0,USA,sports,06-01-2025 19:16,47209.0,2932.0,159.0,414.0,605.0,Y
1051.0,Germany,finance,23-01-2025 03:22,6501.0,3280.0,411.0,230.0,683.0,Y
4034.0,USA,sports,22-01-2025 20:01,46773.0,1834.0,1718.0,282.0,54.0,N
5745.0,Canada,,22-01-2025 11:32,7543.0,4773.0,1802.0,306.0,963.0,Y
,Canada,sports,06-01-2025 04:07,87120.0,1901.0,1057.0,366.0,245.0,N
7695.0,Canada,politics,06-01-2025 23:59,45939.0,,1661.0,443.0,955.0,
6036.0,Germany,finance,22-01-2025 19:19,69976.0,4138.0,1336.0,343.0,668.0,N
8180.0,Canada,finance,15-01-2025 02:22,61656.0,1403.0,794.0,401.0,111.0,N
6531.0,India,finance,21-01-2025 18:04,37364.0,2360.0,1375.0,275.0,765.0,Y
8623.0,India,finance,13-01-2025 20:55,11042.0,3963.0,577.0,269.0,590.0,Y
9868.0,,politics,19-01-2025 11:13,32748.0,2547.0,133.0,359.0,525.0,N
7745.0,Germany,politics,01-01-2025 16:05,75076.0,4284.0,66.0,500.0,493.0,Y
6590.0,USA,tech,20-01-2025 07:11,68377.0,3691.0,584.0,485.0,523.0,Y
4869.0,Canada,finance,02-01-2025 15:55,13981.0,3080.0,705.0,65.0,648.0,N
7263.0,Germany,sports,12-01-2025 15:24,74715.0,1862.0,1001.0,207.0,818.0,Y
8047.0,,tech,04-01-2025 08:42,23462.0,4602.0,544.0,493.0,118.0,N
7731.0,UK,finance,,,192.0,699.0,186.0,319.0,Y
8491.0,Canada,tech,15-01-2025 17:53,48558.0,4156.0,472.0,70.0,373.0,N
3107.0,Germany,,15-01-2025 04:01,71145.0,4786.0,31.0,267.0,973.0,Y
6513.0,,finance,09-01-2025 09:55,61205.0,536.0,1956.0,287.0,772.0,Y
4015.0,UK,finance,05-01-2025 15:44,18921.0,3888.0,316.0,26.0,921.0,N
3759.0,India,tech,,72287.0,4463.0,32.0,84.0,,Y
4691.0,Germany,tech,02-01-2025 22:32,21610.0,3016.0,720.0,427.0,379.0,Y
7362.0,UK,tech,19-01-2025 21:23,70494.0,3703.0,613.0,212.0,598.0,Y
3513.0,India,tech,01-01-2025 18:46,99722.0,4963.0,560.0,335.0,94.0,N
1929.0,Canada,sports,23-01-2025 08:59,81989.0,1226.0,1832.0,23.0,716.0,
5982.0,,politics,09-01-2025 04:01,83014.0,2088.0,874.0,298.0,,Y
9152.0,Germany,sports,15-01-2025 03:59,61466.0,1994.0,1629.0,471.0,586.0,Y
7546.0,,finance,13-01-2025 11:28,45306.0,,504.0,,154.0,N
9283.0,India,sports,18-01-2025 02:19,29594.0,2955.0,277.0,160.0,512.0,Y
5906.0,UK,sports,17-01-2025 15:49,52497.0,4433.0,257.0,414.0,,N
7646.0,USA,sports,23-01-2025 20:30,61010.0,4114.0,65.0,108.0,194.0,N
1652.0,USA,tech,11-01-2025 18:10,1101.0,4232.0,1452.0,170.0,386.0,N
1548.0,India,sports,19-01-2025 02:03,79435.0,364.0,383.0,416.0,235.0,N
4394.0,Canada,finance,07-01-2025 13:46,20442.0,2043.0,238.0,230.0,939.0,Y
8566.0,USA,politics,23-01-2025 08:05,36399.0,2220.0,1530.0,375.0,496.0,Y
3822.0,Canada,tech,11-01-2025 00:26,62579.0,4897.0,812.0,86.0,934.0,Y
6944.0,Germany,politics,18-01-2025 22:39,61658.0,1059.0,1027.0,404.0,125.0,N
3446.0,India,politics,06-01-2025 10:14,66052.0,3836.0,1194.0,321.0,269.0,Y
9341.0,USA,politics,14-01-2025 13:39,76803.0,4437.0,1780.0,,373.0,Y
6132.0,Germany,finance,04-01-2025 06:02,40592.0,1962.0,254.0,295.0,49.0,Y
5364.0,Canada,politics,08-01-2025 15:47,22441.0,2433.0,252.0,457.0,456.0,Y
2252.0,Canada,sports,01-01-2025 02:14,44065.0,4611.0,658.0,215.0,983.0,N
3919.0,USA,politics,22-01-2025 10:11,20728.0,1795.0,479.0,248.0,747.0,
3502.0,USA,politics,22-01-2025 18:14,21612.0,2305.0,1755.0,497.0,337.0,Y
4417.0,UK,politics,23-01-2025 05:47,67524.0,2191.0,1268.0,66.0,,
3120.0,USA,finance,10-01-2025 13:01,,2797.0,1539.0,229.0,689.0,N
1872.0,UK,politics,21-01-2025 03:01,78861.0,4167.0,988.0,412.0,209.0,N
2203.0,India,tech,12-01-2025 11:49,70625.0,4525.0,158.0,304.0,,Y
,USA,politics,22-01-2025 07:59,84567.0,1740.0,1514.0,180.0,567.0,N
3160.0,UK,tech,19-01-2025 12:44,30624.0,531.0,647.0,241.0,329.0,
7646.0,UK,,16-01-2025 05:23,35463.0,2316.0,1904.0,4.0,78.0,Y
7487.0,UK,finance,01-01-2025 09:30,35767.0,4409.0,541.0,121.0,696.0,N
8367.0,UK,,07-01-2025 02:45,89493.0,4729.0,1668.0,114.0,660.0,N
7116.0,Canada,finance,,94906.0,3671.0,1514.0,216.0,438.0,Y
9167.0,USA,sports,11-01-2025 18:46,37670.0,2875.0,1342.0,194.0,216.0,Y
1472.0,UK,politics,15-01-2025 17:30,86475.0,1172.0,1016.0,247.0,321.0,N
1248.0,Germany,finance,11-01-2025 12:37,27194.0,4012.0,95.0,109.0,83.0,Y
4440.0,USA,politics,21-01-2025 13:18,56714.0,60.0,1134.0,124.0,262.0,Y
2457.0,UK,,17-01-2025 17:49,25653.0,4530.0,1421.0,399.0,437.0,Y
2838.0,UK,politics,13-01-2025 00:30,81965.0,3808.0,329.0,54.0,199.0,N
1909.0,Canada,tech,18-01-2025 16:35,3889.0,4613.0,136.0,50.0,387.0,N
5183.0,Canada,sports,07-01-2025 21:29,38937.0,1951.0,974.0,272.0,16.0,Y
6928.0,Germany,tech,20-01-2025 00:50,80286.0,2621.0,1773.0,219.0,264.0,Y
,UK,finance,03-01-2025 15:39,82678.0,2448.0,1515.0,127.0,188.0,Y
6638.0,India,politics,24-01-2025 00:04,94429.0,2138.0,466.0,307.0,684.0,Y
6389.0,India,sports,21-01-2025 20:13,88926.0,4679.0,1763.0,408.0,223.0,N
8626.0,Germany,politics,18-01-2025 01:20,29082.0,2694.0,115.0,92.0,869.0,N
2361.0,UK,finance,21-01-2025 10:03,60754.0,3927.0,1688.0,62.0,93.0,Y
9504.0,Germany,tech,08-01-2025 03:09,57055.0,2860.0,316.0,161.0,309.0,N
2117.0,India,tech,21-01-2025 21:46,71254.0,2788.0,674.0,271.0,644.0,N
3912.0,Germany,tech,17-01-2025 07:49,9010.0,3402.0,1788.0,497.0,33.0,Y
3652.0,USA,sports,12-01-2025 11:48,26092.0,4762.0,91.0,159.0,531.0,
1778.0,Germany,politics,15-01-2025 08:11,69346.0,3222.0,915.0,,539.0,Y
,Germany,tech,08-01-2025 01:15,25806.0,2727.0,1148.0,488.0,798.0,Y
8887.0,Germany,finance,15-01-2025 04:17,66066.0,641.0,1942.0,422.0,741.0,N
8702.0,USA,politics,16-01-2025 17:52,33676.0,2738.0,1586.0,250.0,581.0,Y
4386.0,Germany,finance,18-01-2025 08:49,26621.0,3929.0,96.0,92.0,498.0,Y
,India,finance,08-01-2025 01:47,35504.0,3572.0,489.0,76.0,562.0,N
3998.0,USA,sports,20-01-2025 19:21,47533.0,2643.0,813.0,414.0,944.0,Y
7967.0,UK,sports,21-01-2025 14:33,30613.0,432.0,317.0,27.0,514.0,N
